product_id,nlp_vector
31716,name Coco greek style naturel name_search coco greek style naturel remarks Coco greek style naturel brands Abbot Kinney's brands_search abbot kinneys categories melkproducten en vervangers
31717,name Abbot kinney's
31718,"name Leffe blond (6,6%) name_search leffe blond (6,6%) remarks Leffe blonde (6,6%) synonyms bier, biere brands Leffe brands_search leffe categories alcohol"
31719,"name Yoghurt mager ananas name_search yoghurt mager ananas remarks Yaourt maigre ananas synonyms yaourt, yoghurt brands Milbona brands_search milbona categories melkproducten en vervangers"
31720,name Latte macchiato (obv capsule) name_search latte macchiato (obv capsule) remarks Latte macchiato (capsule) synonyms koffiepad brands CaffÃ¨ Gondoliere brands_search caffe gondoliere categories dranken
31721,"name Multivruchtensap bio name_search multivruchtensap bio remarks Jus multifruits bio synonyms fruitsap, vruchtensap brands Carrefour brands_search carrefour categories dranken"
31722,"name Milka Chocoladereep alpenmelk crÃ¨me name_search milka chocoladereep alpenmelk creme remarks Milka Chocoladereep alpenmelk crÃ¨me synonyms chocolade, chocolat brands Milka brands_search milka categories extra"
31723,"name Pasta Torti (ongekookt) name_search pasta torti (ongekookt) remarks Pasta Torti (non cuit) synonyms witte deegwaren, witte pasta brands Panzani brands_search panzani categories aardappelen en graanproducten"
31724,name Skyr Mandarin Pie name_search skyr mandarin pie remarks Skyr Mandarin Pie
31725,name Currypoeder bio name_search currypoeder bio remarks Curry en poudre bio brands Ducros brands_search ducros categories kruiden
31726,"name Pasteitje - videekoek name_search pasteitje - videekoek remarks BouchÃ©es Ã  garnir synonyms videegebak, videepastei brands Kempi brands_search kempi categories aardappelen en graanproducten"
31727,name Sojasaus name_search sojasaus remarks Brewed Soy Sauce brands Yamasa Corporation brands_search yamasa corporation categories extra
31728,name Sojasaus minder zout name_search sojasaus minder zout remarks Soy Sauce Less Salt brands Kikkoman brands_search kikkoman categories extra
31729,name Groentebouillon (bereid) name_search groentebouillon (bereid) remarks Bouillon Vegetal Legume (prÃ©parÃ©) synonyms bouillon brands Morga brands_search morga categories extra
31730,name Shiro Miso smaakmaker name_search shiro miso smaakmaker remarks Shiro Miso condiment brands Lima brands_search lima categories extra
31731,"name Tomatensoep met balletjes (brik) name_search tomatensoep met balletjes (brik) remarks Soupe au tomate avec boulettes synonyms soep, tomatensoep brands Liebig brands_search liebig categories dranken"
31732,"name Soya cuisine name_search soya cuisine remarks Soya cuisine synonyms room, sojaroom brands Lidl, Vemondo brands_search lidl, vemondo categories extra"
31733,"name Black rice noodles (ongekookt) name_search black rice noodles (ongekookt) remarks Black rice noodles (non cuit) synonyms noedels, noodles, rijstnoedels brands Ramen, Terrasana brands_search ramen, terrasana categories aardappelen en graanproducten"
31734,"name Volle yoghurt passievrucht - mango name_search volle yoghurt passievrucht - mango remarks Yaourt entier fruit de la passion et mangue synonyms yaourt, yoghurt brands Delhaize brands_search delhaize categories melkproducten en vervangers"
31735,name Gerookte droge worst name_search gerookte droge worst remarks Saucisse sÃ¨che fumÃ©e brands Carrefour brands_search carrefour categories vlees vis ei en vleesvervanger
31736,name Scampi's ongepeld name_search scampis ongepeld remarks Scampi non dÃ©cortiquÃ©s synonyms scampi brands Everyday brands_search everyday categories vlees vis ei en vleesvervanger
31737,name Fries Roggebrood name_search fries roggebrood remarks Fries Roggebrood synonyms roggebrood brands Bolletje brands_search bolletje categories aardappelen en graanproducten
31738,"name Parmigiano Reggiano name_search parmigiano reggiano remarks Parmigiano Reggiano synonyms kaas, parmezaanse kaas brands Carrefour brands_search carrefour categories melkproducten en vervangers"
31739,"name PÃ¨re Joseph abdijkaas name_search pere joseph abdijkaas remarks Fromage d'abbaye PÃ¨re Joseph synonyms abdijkaas, kaas brands PÃ¨re Joseph, Savencia brands_search pere joseph, savencia categories melkproducten en vervangers"
31740,name Actimel kids aardbei-banaan name_search actimel kids aardbei-banaan remarks Actimel kids fraise-banane brands Danone brands_search danone categories melkproducten en vervangers
31741,name Fricadelles name_search fricadelles remarks Fricadelles brands Primo brands_search primo categories vlees vis ei en vleesvervanger
31742,name Melkchocolade Super choc name_search melkchocolade super choc remarks Chocolat au lait Super choc synonyms melkchocolade brands Super choc brands_search super choc categories extra
31743,name Chocâ€™n Croc boterwafels melkchocolade name_search chocn croc boterwafels melkchocolade remarks Chocâ€™n Croc butter waffle synonyms koek brands Jules Destrooper brands_search jules destrooper categories extra
31744,name Augurken name_search augurken remarks Cornichons brands Regalo brands_search regalo categories groenten
31745,name KippencrÃ¨me soep name_search kippencreme soep remarks KippencrÃ¨me soep synonyms soep brands Knorr brands_search knorr categories dranken
31746,name Poppy seed & sea salt cracker name_search poppy seed & sea salt cracker remarks Poppy seed & sea salt cracker synonyms cracker brands Wasa brands_search wasa categories aardappelen en graanproducten
31747,name Crackers meerzaden name_search crackers meerzaden remarks Crackers meerzaden synonyms cracker brands Tasty basics brands_search tasty basics categories aardappelen en graanproducten
31748,"name Damhert Puur fruit appel- en perensiroop name_search damhert puur fruit appel- en perensiroop remarks Damhert Puur fruit Sirop pommes et poires synonyms luikse stroop, stroop brands Damhert  nutrition brands_search damhert  nutrition categories broodbeleg, extra"
31749,name Delacre GÃ¢teau name_search delacre gateau remarks Delacre GÃ¢teau synonyms koek brands Delacre brands_search delacre categories extra
31750,name Wokgroenten Japans kastanje-champignons-peultjes name_search wokgroenten japans kastanje-champignons-peultjes remarks LÃ©gumes pour wok Japonais gousses de champignons de chÃ¢taigne synonyms wokgroenten brands Albert Heijn brands_search albert heijn categories groenten
31751,name Volkoren woknoedels kant & klaar name_search volkoren woknoedels kant & klaar remarks Volkoren woknoedels kant & klaar brands Albert Heijn brands_search albert heijn categories bereid gerecht
31752,name Chips Lay's Wokkels Paprika name_search chips lays wokkels paprika remarks Chips Lay's Wokkels Paprika synonyms chips brands Lay's brands_search lays categories extra
31753,name Wok op Japanse wijze (diepvries) name_search wok op japanse wijze (diepvries) remarks Wok Ã  la japonaise (surgelÃ©) brands Asia green garden brands_search asia green garden categories bereid gerecht
31754,name Isey Skyr air mousse raspberry lemon name_search isey skyr air mousse raspberry lemon remarks Isey Skyr air mousse raspberry lemon brands Isey brands_search isey categories melkproducten en vervangers
31755,name Wokgroenten mix pikant name_search wokgroenten mix pikant remarks MÃ©lange Wok piquant brands Boni brands_search boni categories groenten
31756,name Lemon Cheesecake name_search lemon cheesecake remarks Lemon Cheesecake brands Isey brands_search isey categories melkproducten en vervangers
31757,name Zwarte olijven zonder pit (in glas) name_search zwarte olijven zonder pit (in glas) remarks Olives noires dÃ©noyautÃ©es (en bocal) synonyms olijven brands Albert Heijn brands_search albert heijn categories fruit
31758,"name Confituur abrikozen intense (minder suiker) name_search confituur abrikozen intense (minder suiker) remarks Confiture abricot intense (moins de sucre) synonyms confituur met verlaagd suikergehalte brands Bonne Maman brands_search bonne maman categories broodbeleg, extra"
31759,name Protein mousse karamelsmaak name_search protein mousse karamelsmaak remarks Protein mousse karamelsmaak synonyms eiwitrijk product brands Albert Heijn brands_search albert heijn categories sportvoeding
31760,name Strawberry Watermelon Flavour name_search strawberry watermelon flavour remarks Strawberry Watermelon Flavour brands Prime brands_search prime categories dranken
31761,name Verse roomkaasmet zwarte peper name_search verse roomkaasmet zwarte peper remarks Roomkaas poivre noir synonyms roomkaas brands Boursin brands_search boursin categories melkproducten en vervangers
31762,"name Confituur frambozen intens (minder suiker) name_search confituur frambozen intens (minder suiker) remarks Confiture framboise intense (moins de sucre) synonyms confiture, confituur met verlaagd suikergehalte brands Bonne Maman brands_search bonne maman categories broodbeleg, extra"
31763,"name Confituur aardbeien name_search confituur aardbeien remarks Confiture fraises brands Pur Natur brands_search pur natur categories broodbeleg, extra"
31764,"name Yoghurt lactose free name_search yoghurt lactose free remarks Yaourt sans lactose synonyms yaourt, yoghurt brands Pur Natur brands_search pur natur categories melkproducten en vervangers"
31765,"name Tarwebeschuiten name_search tarwebeschuiten remarks Biscottes au froment synonyms beschuit, toast brands Delhaize brands_search delhaize categories aardappelen en graanproducten"
31766,"name Wrap lower carb name_search wrap lower carb remarks Wrap lower carb synonyms tortilla, wrap"
31767,name Happy cheddar style name_search happy cheddar style remarks Happy cheddar style synonyms smeltkaas brands Happy brands_search happy categories melkproducten en vervangers
31768,name Chocolademousse name_search chocolademousse remarks Mousse au chocolat synonyms chocomousse brands KingFrais brands_search kingfrais categories extra
31769,"name Crispbread Wholegrain name_search crispbread wholegrain remarks Crispbread Wholegrain synonyms cracker, volkoren cracker brands Rivercote, Tastino brands_search rivercote, tastino categories aardappelen en graanproducten"
31770,"name Confituur bosbessen remarks Confiture myrtilles synonyms confiture, confituur"
31771,"name Kipfilet chiffonnade name_search kipfilet chiffonnade remarks Chiffonnade de filet de poulet synonyms kippeham, vleeswaren brands Boni, Colruyt brands_search boni, colruyt categories vlees vis ei en vleesvervanger"
31772,"name Gekookte Hamblokjes name_search gekookte hamblokjes remarks Jambon cuit synonyms gekookte ham, gekookte hesp brands Albert Heijn brands_search albert heijn categories vlees vis ei en vleesvervanger"
31773,name Ananas op sap (in schijfjes) name_search ananas op sap (in schijfjes) remarks Ananas au jus en tranches synonyms fruit in blik brands Delhaize brands_search delhaize categories fruit
31774,name Kokosmelk name_search kokosmelk remarks Lait de coco brands Fairtrade brands_search fairtrade categories extra
31775,name TrÃ©sor choco brownie smaak name_search tresor choco brownie smaak remarks TrÃ©sor goÃ»t brownie au chocolat synonyms ontbijtgranen brands Kellogg's brands_search kelloggs categories aardappelen en graanproducten
31776,name Bruine rijst (ongekookt) name_search bruine rijst (ongekookt) remarks Riz brun (non cuit) brands Delhaize brands_search delhaize categories aardappelen en graanproducten
31777,name Vegetarische hamburger met spinazie en geitenkaas name_search vegetarische hamburger met spinazie en geitenkaas remarks Burger au epinard et chevre synonyms vegetarische burger brands Abinda brands_search abinda categories vlees vis ei en vleesvervanger
31778,name Red curry pasta saus name_search red curry pasta saus remarks Red curry paste sauce synonyms saus brands Koh Thai brands_search koh thai categories extra
31779,name Tiramisu Speculoos name_search tiramisu speculoos remarks TiramisÃ¹ Speculoos brands Ursi brands_search ursi categories extra
